,id,text,label,intensity,word_count,char_count,punc_count,range,stop_words
243,10243,one thing attack hate wors - make us like angri veng behavior detest,anger,0.583,23,109,2,0.5 - 0.599,9
244,10244,delet shit josh screenshot snap,anger,0.583,9,43,0,0.5 - 0.599,4
245,10245,someon make prioriti list thing outrag + order ? # outrag # racism # animalright # abort # cop,anger,0.583,24,117,7,0.5 - 0.599,11
246,10246,true . spit venom ' still bitter stripe . like old man yell porch .,anger,0.583,22,117,7,0.5 - 0.599,7
247,10247,never watch grey anatomi ever ever ever ever ever shonda rime take away anoth og characterâ ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ # fume,anger,0.583,21,159,1,0.5 - 0.599,4
248,10248,wonder would happen tell peopl truth # savag # uhoh # angri,anger,0.583,17,71,3,0.5 - 0.599,8
249,10249,"never find someon love like . love , reveng .",anger,0.583,19,73,3,0.5 - 0.599,11
250,10250,turn ? surpris . late work !,anger,0.583,14,59,4,0.5 - 0.599,7
251,10251,"# angri , may case , & amp ; may unavoid , see sudden excit becom sin . # albertbarn",anger,0.583,24,115,8,0.5 - 0.599,12
252,10252,' shit ' ' even begin describ fieri littl demon straight hell ðÿœ  ðÿœš ;),anger,0.583,16,94,6,0.5 - 0.599,4
253,10253,bitter today ðÿ ˜,anger,0.583,7,24,0,0.5 - 0.599,4
254,10254,meanwhil white cop keep kill black peopl . ' less outrag . strang societi .,anger,0.5,18,114,6,0.5 - 0.599,2
255,10255,team must draw hat daili person # drug # angri # yeller # quiet # screamer # ðÿ ˜‚ ðÿ ˜‚,anger,0.583,18,113,9,0.5 - 0.599,4
256,10256,head home cut grass heat . wanna go eat somewher air condit . # pout # adultingistheworst,anger,0.583,22,102,4,0.5 - 0.599,9
257,10257,ooooooooh god uuuugggghhhhhhhhh # rage,anger,0.583,5,36,1,0.5 - 0.599,1
258,10258,never watch grey anatomi ever ever ever ever ever shonda rime take away anoth og characterâ ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸ â ˜ ¹ï ¸,anger,0.583,20,152,0,0.5 - 0.599,4
259,10259,specif & amp ; intent way . part intent provok convers around system racism toward black .,anger,0.583,20,124,6,0.5 - 0.599,5
260,10260,give kendrick lamar eat barbecu . # bitter,anger,0.583,12,64,3,0.5 - 0.599,4
261,10261,say talk uncontrol anim move anoth link . comment help !,anger,0.583,19,104,3,0.5 - 0.599,8
262,10262,sorri ' angri drone fly away,anger,0.583,9,47,2,0.5 - 0.599,2
263,10263,id fume,anger,0.583,4,23,2,0.5 - 0.599,1
264,10264,shut hashtag cool # offend,anger,0.562,8,52,3,0.5 - 0.599,2
265,10265,' know trust .' word soft ignor anger focus hurt beneath . ' know screw .' --,anger,0.562,27,114,10,0.5 - 0.599,10
266,10266,wonder american citi next protest polic shoot . ' next ? smh . # whenwillitstop # howmanymoretim,anger,0.562,18,109,6,0.5 - 0.599,6
267,10267,mf bitter,anger,0.562,4,14,0,0.5 - 0.599,2
268,10268,"im holiday next round , fume !",anger,0.562,8,34,2,0.5 - 0.599,3
269,10269,miss fact # burkeramsey swing & amp ; hit sister # jonbenet face golf club previous fit # anger ?,anger,0.598,26,113,6,0.5 - 0.599,13
270,10270,point vote trump push piec board game like angri toddler ? wreck everyth everybodi ?,anger,0.562,24,115,3,0.5 - 0.599,10
271,10271,"like aggrav constantli , byeeeeeeee",anger,0.562,7,41,1,0.5 - 0.599,3
272,10272,"rip black men ,, women , children kill chicago . outrag ?",anger,0.562,17,94,9,0.5 - 0.599,7
273,10273,inpour letter die subsist check quaint virtuoso way toward fine huff l ...,anger,0.562,18,96,3,0.5 - 0.599,6
274,10274,hit children disciplin ' quit rage hypocrit ' .,anger,0.562,15,82,3,0.5 - 0.599,8
275,10275,sorri im # bitter . either want pure ur liter card set like everi time draw set like & gt ;,anger,0.562,31,110,4,0.5 - 0.599,14
276,10276,king say ' matter . fact come w / psycho far affront .,anger,0.562,20,83,5,0.5 - 0.599,10
277,10277,bloodi right,anger,0.562,3,20,1,0.5 - 0.599,0
278,10278,much hw tonight im offend,anger,0.519,8,30,0,0.5 - 0.599,3
279,10279,like hello ? first bear must alway laugh joke . # offend,anger,0.562,15,63,3,0.5 - 0.599,6
280,10280,"outrag pass replac mute , fatalist accept current situat . # fatal",anger,0.562,18,96,3,0.5 - 0.599,9
281,10281,wee pop sock keep fall insid shoe,anger,0.562,13,51,0,0.5 - 0.599,6
282,10282,appar ' suppos scottish accent ??? ' # offend,anger,0.562,11,61,6,0.5 - 0.599,4
283,10283,"seek conduct attack israel , intend provok reaction would inflam feel within islam worldâ €. â €¢",anger,0.562,21,118,2,0.5 - 0.599,7
284,10284,lose frequenc / janieck devi - realiti ( gestort aber geil remix )' rage shoutdriv !,anger,0.562,13,79,6,0.5 - 0.599,2
285,10285,miss ? # outrag,anger,0.562,6,43,5,0.5 - 0.599,2
286,10286,"' ' eye - - eye '. indian armi never forgiv , never forget . alway take reveng , pakistan break law , . follow",anger,0.562,18,121,12,0.5 - 0.599,2
287,10287,worst juror ever ? michel . nicol ' biggest threat . # bb,anger,0.562,10,58,5,0.5 - 0.599,2
288,10288,luv see man scowl face walk protein shaker clench fist . immedi stop n suck dick,anger,0.562,25,103,1,0.5 - 0.599,10
289,10289,fake peopl irrit,anger,0.562,4,20,0,0.5 - 0.599,1
290,10290,say ' say : america realli fortun black peopl want equal reveng .,anger,0.562,21,97,3,0.5 - 0.599,9
291,10291,# anger # wrath intens emot respons .,anger,0.562,8,43,3,0.5 - 0.599,3
292,10292,aa right passag come ' n ' word . insult church . ignor !,anger,0.562,24,113,7,0.5 - 0.599,13
293,10293,let id fume poor keep,anger,0.562,10,34,0,0.5 - 0.599,5
294,10294,"yeah , ' see float onlin theori , probabl make bitter stan . ignor pet v vet crap",anger,0.562,27,114,5,0.5 - 0.599,11
295,10295,"east wind blue summer durban , africa , still surf get # sting badli ! must careful - # sting harm",anger,0.562,26,115,7,0.5 - 0.599,10
296,10296,everyon wigan biggest club # bitter,anger,0.562,15,107,5,0.5 - 0.599,6
297,10297,"perfect illus , least know . # angri # ladygaga # iscalm # mysoul",anger,0.556,18,89,6,0.5 - 0.599,10
298,10298,candac & amp ; pout get right tit # gbbo,anger,0.562,11,47,3,0.5 - 0.599,4
299,10299,look forward . open # stuartspeci . liter yell tv .,anger,0.491,21,111,7,0.4 - 0.499,11
300,10300,bang ! gordon # brown accus abus gazillion # rabid parrot !,anger,0.562,12,64,4,0.5 - 0.599,4
301,10301,"petit non - maghrebi poc stop buy ' couscou ' white groceri store boil . couscou , trash .",anger,0.562,22,113,6,0.5 - 0.599,9
302,10302,espn assum want free magazin # offend,anger,0.542,9,49,1,0.5 - 0.599,3
303,10303,yo ' kid snap chat la & amp ; get high helium ga lmao .... like fuck lol,anger,0.542,25,87,7,0.5 - 0.599,10
304,10304,.: ' today ' proceed entir process insult constitu .',anger,0.593,13,80,7,0.5 - 0.599,6
305,10305,' sens theme tho lol # angri,anger,0.542,11,75,7,0.5 - 0.599,2
306,10306,lowkey forget twitter ' follow back im gonna # offend,anger,0.42100000000000004,18,84,3,0.4 - 0.499,9
307,10307,... flat parti instantli get bollock .,anger,0.542,10,45,4,0.5 - 0.599,3
308,10308,like everi color look # trigger # colorblind # offend,anger,0.542,11,74,4,0.5 - 0.599,3
309,10309,. straight peopl . even ars straight guy think mean threesom fine .,anger,0.517,17,90,4,0.5 - 0.599,6
310,10310,"ye , bad point racism lest provok racist . racist inde like .",anger,0.542,23,110,6,0.5 - 0.599,9
311,10311,leave want play heavier game . need offens tho . amongst .,anger,0.542,24,116,6,0.5 - 0.599,12
312,10312,offend,anger,0.542,5,31,2,0.5 - 0.599,2
313,10313,"hello !\ nthe bigger bulli , crocodil tear . bulli alway act like offend victim .",anger,0.542,16,95,6,0.5 - 0.599,3
314,10314,irish citizen boil drink water leav one foot firmli bog !,anger,0.542,16,92,3,0.5 - 0.599,3
315,10315,candic ' pout gonna take someon eye mate ! # gbbo,anger,0.542,10,47,3,0.5 - 0.599,2
316,10316,' alway weird grudg stingray ever sinc one kill steve irwin .,anger,0.542,14,70,2,0.5 - 0.599,3
317,10317,gotta use dark skin emoji # offend,anger,0.525,10,48,3,0.5 - 0.599,3
318,10318,' say might like big foot might like natur biolog father say blood boil cross,anger,0.542,23,96,1,0.5 - 0.599,8
319,10319,"realli realli resent go bed sensibl hour , guy . want talk peopl .",anger,0.542,22,80,3,0.5 - 0.599,11
320,10320,"incentivis peopl roam internet moral offend , ' enough alreadi .",anger,0.542,18,103,5,0.5 - 0.599,9
321,10321,personâ „¢ get bitter see ravi stan,anger,0.542,13,52,0,0.5 - 0.599,7
322,10322,"amen , noth person mate , tire complain fan , ' relentless tirad miseri",anger,0.542,22,114,6,0.5 - 0.599,11
323,10323,michel one worst player bb histori # bb # bbfinal,anger,0.542,12,55,2,0.5 - 0.599,4
324,10324,dear indian .. hard swallow tri swallow bitter pill ... .. pakistan number one test cricket !!!,anger,0.542,24,116,10,0.5 - 0.599,10
325,10325,"littl nose irrit littl chill bodi . ' flu , flu , flu # fallsong",anger,0.542,22,91,5,0.5 - 0.599,11
326,10326,"# real # sjw , let # america \ ni find us , go get us \ ni let let \ ni # rage # lol \ n",anger,0.542,29,115,12,0.5 - 0.599,14
327,10327,conniv blind existenti furi,anger,0.542,5,31,0,0.5 - 0.599,1
328,10328,guy irrit,anger,0.542,3,14,0,0.5 - 0.599,1
329,10329,# firsttweetev sippin # hotchocol wonder # final give & lt ; haha # hellloooootwitt - ... # facebookisforfamili # rage,anger,0.542,17,127,12,0.5 - 0.599,3
330,10330,direct anger thiev govern ...# corrupt # feesmustfal,anger,0.542,16,98,6,0.5 - 0.599,10
331,10331,need new outlet # rage,anger,0.542,6,22,1,0.5 - 0.599,2
332,10332,ive denial anger pure accept,anger,0.491,13,60,1,0.4 - 0.499,7
333,10333,"timid determin version rabid beast beyond land . growl beneath restrain breath , // rip // --",anger,0.542,21,120,9,0.5 - 0.599,7
334,10334,' use pretti girl use curs word express anger . feel like ' littl bite surpris turn well,anger,0.542,28,113,3,0.5 - 0.599,11
335,10335,huff puff,anger,0.519,3,17,1,0.5 - 0.599,0
336,10336,hell hath furi like hamstr cramp . # ouch,anger,0.542,9,40,2,0.5 - 0.599,2
337,10337,"actual ars sister sometim , control tv % time watch one thing get huff ðÿ ™„",anger,0.542,27,104,2,0.5 - 0.599,13
338,10338,' first expac sinc wrath feel like proper ' evolut ' game,anger,0.542,18,87,4,0.5 - 0.599,8
339,10339,happen suicid tweet joke obvious could offend anyon ? ðÿ ¤”,anger,0.542,17,90,3,0.5 - 0.599,8
340,10340,relentless echo chamber - neg comment lot reverb . typic bulli behavior .,anger,0.542,14,88,4,0.5 - 0.599,2
341,10341,find initi ' even thing ðÿ ˜§ # reveng,anger,0.542,12,54,2,0.5 - 0.599,6
342,10342,jojo : midnight let rage wryyyyyy,anger,0.542,10,51,2,0.5 - 0.599,3
343,10343,"' happili rude peopl person insult unprovok , deserv ðÿ ‘ good peopl deserv respect",anger,0.521,21,104,2,0.5 - 0.599,8
344,10344,ak leav spine frown,anger,0.521,8,32,0,0.5 - 0.599,4
345,10345,come let ' make em hate ðÿ ˜˜ make em pout face ðÿ ‘¿ ðÿ ˜©.,anger,0.521,12,52,2,0.5 - 0.599,2
346,10346,recommend read : prison hate aaron beck # anger,anger,0.521,9,51,2,0.5 - 0.599,2
347,10347,snap meee,anger,0.521,3,23,1,0.5 - 0.599,0
348,10348,resent,anger,0.521,2,12,1,0.5 - 0.599,0
349,10349,forev angri gh ruin molli morgan ' bond / friendship,anger,0.521,9,55,2,0.5 - 0.599,2
350,10350,# disgracefulesin resent men way ; reason . # esinscountdown,anger,0.521,16,77,4,0.5 - 0.599,9
351,10351,accidetli dump boil water ðÿ ˜«,anger,0.521,9,55,1,0.5 - 0.599,3
352,10352,"smh , remov ideolog bankrupt opportunist establish . ' burn bridg social contract .",anger,0.521,16,118,5,0.5 - 0.599,3
353,10353,usual disappoint # offens ...# texan,anger,0.45799999999999996,7,54,6,0.4 - 0.499,2
354,10354,"' stupid , hate lol",anger,0.521,7,35,3,0.5 - 0.599,2
355,10355,' irrit find corps,anger,0.5,10,53,2,0.5 - 0.599,6
356,10356,never # make decis .. # angri & gt ; _ & lt ; .... never make # promi # happi :) :*,anger,0.521,22,90,19,0.5 - 0.599,9
357,10357,trump + king relentless self - promot ' give rip anyon els . perfect match donald .,anger,0.521,22,117,6,0.5 - 0.599,9
358,10358,cancel cb access live fee jc even say vic afp . paul . imo # bitter,anger,0.517,22,115,5,0.5 - 0.599,7
359,10359,whenev put ' wanna ador ' brother alwayss sing ' wanna dog ' instead irrit,anger,0.415,22,88,4,0.4 - 0.499,9
360,10360,look forward . open # stuartspeci . liter yell tv . # umbrag,anger,0.521,22,119,8,0.5 - 0.599,11
361,10361,' get point make report charlott loot . explor loot busi symbol # outrag,anger,0.5660000000000001,21,120,4,0.5 - 0.599,9
362,10362,-- take feel kei unfairli . lip form frown tri walk away .,anger,0.521,20,89,5,0.5 - 0.599,8
363,10363,' leave dad deal ðÿ ˜‚ work do soon ' felt wrath slipper ðÿ ˜·,anger,0.521,26,93,3,0.5 - 0.599,13
364,10364,"leav , rule , nimber carpet clean !!! # worsethananatomicbomb # accidentlyspillbeeronthecarpet",anger,0.521,11,99,7,0.5 - 0.599,3
365,10365,yike . wrath maddi ...,anger,0.521,6,36,6,0.5 - 0.599,2
366,10366,think come back twitter ruffl bush ? tuh .,anger,0.521,16,80,4,0.5 - 0.599,7
367,10367,. insult ? sound like job well do . ' red ' do job suppos # justsay,anger,0.521,25,113,8,0.5 - 0.599,12
368,10368,# hudcomedi # adamrow # insult slutfaceshlongnugget,anger,0.521,4,46,3,0.5 - 0.599,0
369,10369,need help anger,anger,0.574,8,26,0,0.5 - 0.599,5
370,10370,"never bring back meech bridgett . cri someon look ? ugh , bridgett . # bitter",anger,0.521,17,101,6,0.5 - 0.599,4
371,10371,hey folk sorri anyth offens get post yesterday account get hack . fix though . hope :-/ # annoy,anger,0.521,23,109,6,0.5 - 0.599,7
372,10372,' time remov cb team somehow . screw . rip band - aid . ' sting bite everyon get .,anger,0.521,27,108,7,0.5 - 0.599,11
373,10373,candic ' pout get preposter week . week ' go bite jack nicholson ' joker . # gbbo,anger,0.373,18,89,6,0.3 - 0.399,6
374,10374,unfortun ' end ... follow whichev candid ' elect throw tantrum . win elec,anger,0.521,19,119,7,0.5 - 0.599,7
375,10375,team must draw hat daili person # drug # yeller # quiet # screamer # ðÿ ˜‚ ðÿ ˜‚,anger,0.521,17,107,8,0.5 - 0.599,4
376,10376,candic ' stand pout face aggrav everi week,anger,0.521,8,46,1,0.5 - 0.599,1
377,10377,think realli break young bull hurt ðÿ ˜‚ ðÿ ˜‚ ðÿ ˜­ ðÿ ˜­ u tell bitter mad ðÿ ˜ šðÿ ˜ šðÿ ˜© ðÿ ˜©,anger,0.521,19,91,0,0.5 - 0.599,7
378,10378,yuuuhh ðÿ ™„ ðÿ ˜­ plu clin ep prevm ugghhh hahaha # bitter,anger,0.521,11,62,2,0.5 - 0.599,1
379,10379,"time man get pay throw temper tantrum speak , gotta listen .",anger,0.521,17,77,3,0.5 - 0.599,5
380,10380,"hear think ether , # ex post # facebook pic snuggl say # cat ... im # angri",anger,0.521,27,112,8,0.5 - 0.599,15
381,10381,' provok let !,anger,0.521,8,33,2,0.5 - 0.599,5
382,10382,could never angri drink lol yall weirdo enjoy time,anger,0.521,13,54,0,0.5 - 0.599,4
383,10383,"yet still death , road rage , & amp ; violat road , despit wide accept concept ' person account ' drive",anger,0.521,22,122,7,0.5 - 0.599,7
384,10384,"oh , good god . quentin lett one ' comedi ' turn . # angri # bbctw",anger,0.5,17,97,10,0.5 - 0.599,4
385,10385,look complet # rabid,anger,0.5,6,53,4,0.5 - 0.599,1
386,10386,inner conflict happen odd . honor valu prioriti . # innerconflict # conflict # valu,anger,0.5,18,108,5,0.5 - 0.599,7
387,10387,"# epipen : public outrag occur , expand # pap patient assist progrm , coupon , rebat . # mylan # epipen",anger,0.5,16,124,11,0.5 - 0.599,2
388,10388,imagin twitter fume corbyn lose elect smith lead labour wors result suggest corbyn .. imagin ??,anger,0.5,23,117,4,0.5 - 0.599,9
389,10389,"scare ruffl feather , resort write cryptic code . # unclecamscabin",anger,0.5,14,81,4,0.5 - 0.599,5
390,10390,"' think cadr get src deploy would make cadr bitter , ku tough macom .",anger,0.5,16,81,3,0.5 - 0.599,4
391,10391,miss noth someon care attack face kiss . # foreveralon # bitter ðÿ ˜©,anger,0.5,17,90,3,0.5 - 0.599,7
392,10392,grudg ' hold keep make appear # god want deal .,anger,0.5,16,78,3,0.5 - 0.599,7
393,10393,compar akshay sir zandu balm insult akshay sir .,anger,0.5,18,113,7,0.5 - 0.599,5
394,10394,ðÿ ”¥ anger acid harm vessel store anyth pour . ðÿ ”¥ # anger \ n \ n ~ mark twain,anger,0.5,28,119,5,0.5 - 0.599,18
395,10395,"spend â £ shimmi â £ drink ' rage , know ' gonna happen",anger,0.5,21,79,3,0.5 - 0.599,11
396,10396,rage rage ep come soon ' keep post # youtub # youtubegam # rage,anger,0.52,19,78,4,0.5 - 0.599,7
397,10397,"' w gender bia ? # indign fancyp saddler ' daughter opt leather jacket , thank much .",anger,0.5,22,115,7,0.5 - 0.599,8
398,10398,sister throw legitim temper tantrum get attent ..,anger,0.5,14,71,2,0.5 - 0.599,6
399,10399,even give pizza ? seriou fail # hungri # hangri,anger,0.4,13,59,4,0.4 - 0.499,4
400,10400,provoc set curios . entiti fee fuel fire . speak quatrain . hmmm america need vigil,anger,0.5,23,113,3,0.5 - 0.599,10
401,10401,quit respons retali weiner get reveng huma & amp ; hillari ' clam dig '.\ n # allscumbag,anger,0.5,18,123,9,0.5 - 0.599,5
402,10402,guess # bradangelina & gt ; # anger & gt ; # blacklivesmatt,anger,0.5,7,50,7,0.5 - 0.599,1
403,10403,ex ' number time prank . # reveng # prank # whatprankishoulddo serious prank,anger,0.5,23,106,5,0.5 - 0.599,13
404,10404,"despis lord â €™ # disciplin , # resent rebuk , # lord disciplin love ... # proverb :-",anger,0.5,21,114,11,0.5 - 0.599,10
405,10405,guy across realli ugli suit cannot stop express displeasur,anger,0.5,14,66,0,0.5 - 0.599,5
406,10406,move clip youtub tonight vigil hold tulsa metropolitan baptist church # terencecruth # justic # anger # sad,anger,0.5,20,117,4,0.5 - 0.599,6
407,10407,think must scare cowork ' eat like rabid anim break # srri,anger,0.5,18,71,2,0.5 - 0.599,7
408,10408,bloodi right # fume,anger,0.5,4,25,2,0.5 - 0.599,0
409,10409,roy fieri,anger,0.5,4,21,1,0.5 - 0.599,1
410,10410,puerto rican taino hair black nose gotta ruffl target feather ?,anger,0.5,16,73,1,0.5 - 0.599,6
411,10411,prudenc suggest +% bump - week view skeptic . media / hrc axi,anger,0.5,18,114,7,0.5 - 0.599,6
412,10412,listen joey realli help anger .,anger,0.5,9,39,1,0.5 - 0.599,4
413,10413,anger issu !,anger,0.5,5,31,3,0.5 - 0.599,2
414,10414,' believ ' mess favourit bake feel person offend,anger,0.5,16,76,2,0.5 - 0.599,7
415,10415,think may # offend,anger,0.5,6,24,1,0.5 - 0.599,3
416,10416,' give pout firm,anger,0.5,9,49,3,0.5 - 0.599,3
